id_colaborador,nome,id_genero,idade,id_raca,id_formacao,id_estado,tempo_de_casa,id_departamento,id_senioridade,id_regiao,id_faixa_idade,id_faixa_tempo_de_casa
6013,Beto Oltaman Pinhão de Menezes,1,23,4,2,24,4,8,1,5,2,3
6023,José Luke de Palhares,1,37,5,4,24,10,6,5,5,3,5
6027,Hélio Arnaldo de Moreira Dodue,1,32,2,3,24,10,7,3,5,3,5
6029,Patrick Edivaldo Giba,1,44,4,4,24,6,5,2,5,4,3
6081,Martin Washington de Soares Marques Júnior,1,30,4,4,24,9,4,6,5,2,4
6090,Yuri Weiss,1,31,2,2,24,4,6,2,5,3,3
6126,Luzinete Yeda Schmidt,2,26,4,2,24,2,8,1,5,2,2
6128,Ederson d'Ávila,1,52,2,4,24,5,4,6,5,5,3
6136,Nilton Alafuparnman,1,33,2,2,24,1,7,5,5,3,2
6153,Gustavo da Silva Hamoe,1,19,4,2,24,5,5,1,5,1,3
6173,Helder da Silva,1,18,2,4,24,7,5,2,5,1,4
6202,Celeste Laila de Alcântara,2,20,2,2,24,7,1,2,5,1,4
6224,Ramon Otto Obean Júnior,1,37,4,2,24,1,6,1,5,3,2
6234,Carlos Giuseppe de Figueira,1,41,5,4,24,4,2,3,5,4,3
6235,Madalena Albina da Paraíba,2,27,2,3,24,6,3,2,5,2,3
6253,Neila de Trindade Moacyler,2,55,2,3,24,6,6,3,5,5,3
6285,Osório Pimenta Nesamede Júnior,1,36,4,2,24,8,7,1,5,3,4
6287,Felipe Imim,1,36,2,4,24,8,4,5,5,3,4
6298,Felipe da Conceição,1,35,2,3,24,7,9,2,5,3,4
6339,Reginaldo Márcio Nenifumi Terceiro,1,22,4,4,24,11,1,2,5,2,5
6365,Filipe da Silva,1,18,4,4,24,8,8,3,5,1,4
6385,Lidiane Clarice de Nogueira,2,25,4,3,24,5,7,3,5,2,3
6415,Suely Elisete da Rocha,2,25,2,2,24,2,1,3,5,2,2
6429,Cléber Damião de Noronha Júnior,1,21,2,2,24,5,8,2,5,2,3
6434,Áureo de Sampaio,1,18,2,2,24,5,7,1,5,1,3
6469,Augusto Chico Klein Júnior,1,36,4,2,24,8,9,1,5,3,4
6500,Rogério Breno Esbrilman de Abreu,1,27,4,4,24,3,1,1,5,2,2
6504,Ivone da Rocha de Souza,2,24,2,2,24,7,2,1,5,2,4
6511,Nivaldo Wauru de Novais,1,30,4,2,24,3,7,6,5,2,2
6542,Maria Joelma de Azevedo,2,33,2,2,24,9,2,5,5,3,4
6544,Nivaldo Zizem,1,24,4,2,24,0,6,2,5,2,1
6548,Jânio Augusto de Leite da Silva,1,25,2,2,24,8,7,5,5,2,4
6607,João Mazilo,1,21,4,2,24,4,6,2,5,2,3
6630,Mayara Danielle de Simões da Silva,2,25,2,3,24,3,8,3,5,2,2
6643,Uribe de Santo Antônio,1,48,2,3,24,6,5,2,5,4,3
6645,Sandro João do Espírito Santo Júnior,1,19,2,2,24,6,4,2,5,1,3
6647,Domingos Shitavic Mendes,1,37,2,2,24,3,2,1,5,3,2
6677,Simão Pablo de Viana Cimvou,1,39,2,2,24,6,4,2,5,3,3
6698,Benjamin Buarque,1,22,2,2,24,3,4,1,5,2,2
6742,David de Peixoto da Silva,1,22,5,3,24,6,6,1,5,2,3
6756,Eunice Yurena,2,21,4,3,24,3,5,6,5,2,2
6783,Luciano Amuian,1,50,4,1,24,5,6,3,5,4,3
6795,Hildebrando Aldo de Leão Branaselas,1,20,4,2,24,5,1,2,5,1,3
6803,Adílson Sílvio Ojyoier Irynisson de Gusmões,1,35,2,4,24,1,2,3,5,3,2
6824,Xavier Aécio Pinhão do Vale de Linhares,1,25,2,2,24,11,6,6,5,2,5
6846,Cibele Ycre Valente de Barros,2,18,2,2,24,8,1,2,5,1,4
6896,Jaziel Ney Ruiam,1,30,4,2,24,10,1,2,5,2,5
6926,Elaine Zara Preto Terceiro,2,21,4,4,24,8,6,1,5,2,4
6951,Valquíria de França Tresgu,2,18,4,2,24,11,8,2,5,1,5
6955,Suzana de Lima,2,24,4,2,24,0,3,2,5,2,1
6961,Dara de Azevedo Herrera,2,34,4,1,24,1,5,2,5,3,2
6968,Elano de Rezende da Silva Júnior,1,21,4,2,24,8,3,1,5,2,4
6979,Eduardo Aurélio de Macedo Gasaeze da Silva,1,33,4,2,24,7,2,1,5,3,4
6982,Otávio de Gimenes Gutierrez,1,23,4,2,24,5,5,3,5,2,3
6985,Luciano Pires de Noronha,1,40,4,2,24,7,6,2,5,3,4
6995,Guilherme Nathan das Neves,1,21,4,4,24,1,5,6,5,2,2
7009,Ângelo de Duarte,1,23,2,2,24,7,4,1,5,2,4
7019,Sérgio Xerxes de Ortiz,1,48,2,3,24,8,2,6,5,4,4
7041,Lili Zamcho Pagehi,2,40,5,4,24,5,7,1,5,3,3
7049,Ciro Wally Bysivic Guerra Ildadasfi Júnior,1,33,4,1,24,11,3,3,5,3,5
7060,Emanoel Wajibe de Guimarães,1,35,2,2,24,7,9,1,5,3,4
7078,Roger Onpanilelão,1,21,2,3,24,4,3,2,5,2,3
7083,Bernadete Nicole de Lisboa,2,40,2,2,24,5,4,1,5,3,3
7090,Benjamin Alex da Silva,1,25,2,4,24,6,3,2,5,2,3
7091,Álvaro Beto de Gonçalves,1,26,2,2,24,5,9,2,5,2,3
7098,Benjamin Plínio Herrera Thamgas,1,32,4,4,24,8,4,5,5,3,4
7104,Rafaela Gomes da Silva,2,25,4,2,24,5,8,2,5,2,3
7118,Cibele Gomes dos Santos,2,18,4,4,24,4,7,5,5,1,3
7131,Zara Lina de Tozetto,2,53,5,2,24,8,8,6,5,5,4
7141,Viviane Ornoer,2,31,5,2,24,7,2,1,5,3,4
7253,Jonathas Paulo de Farias,1,22,2,4,24,7,1,1,5,2,4
7261,Emanoel Rafael Mercado de Paiva Nelbum,1,39,2,2,24,8,2,1,5,3,4
7289,Luís Isac Gomes,1,40,5,5,24,7,4,1,5,3,4
7310,Xerxes Rejiya,1,39,4,2,24,6,3,2,5,3,3
7325,Larissa Janaína de Leite,2,35,4,2,24,2,7,6,5,3,2
7328,Angélica Pires de Souza,2,42,4,3,24,6,2,2,5,4,3
7350,Ronaldo Alberto Coutinho Souto da Costa Neto,1,29,2,2,24,7,8,2,5,2,4
7386,Nilo de Oliveira Fragoso Ayman,1,37,4,2,24,7,8,2,5,3,4
7389,Martinho Edivaldo de Alves,1,30,2,2,24,9,7,3,5,2,4
7394,Aécio Thiago Ruyouyo Bitro,1,18,4,3,24,7,4,2,5,1,4
7401,Moisés Jair de Padilha da Nóbrega Faemison,1,23,5,2,24,11,5,6,5,2,5
7426,Heron da Silva,1,27,2,3,24,2,6,1,5,2,2
7472,Matheus da Silva de Pereira Júnior,1,31,2,2,24,3,1,1,5,3,2
7482,Félix Jairo Freire,1,37,2,5,24,7,8,2,5,3,4
7484,Thaís de Mello Ysgrerno Gomes,2,50,5,2,24,7,7,3,5,4,4
7501,Iago Gida Oiphern,1,21,4,2,24,9,5,1,5,2,4
7505,Wagner Juliano Meim Tristão Pechi,1,31,4,2,24,6,2,6,5,3,3
7514,Rodrigo Ricardo Togrurn,1,25,4,2,24,9,6,3,5,2,4
7524,Luiz Renato Dodason,1,40,4,2,24,8,2,6,5,3,4
7536,Murilo da Conceição,1,43,4,5,24,12,6,6,5,4,5
7552,Dionísio Denis de Macedo Gutierrez,1,25,4,3,24,7,1,2,5,2,4
7556,Victor Chiro,1,38,4,2,24,4,4,2,5,3,3
7580,Cauê do Espírito Santo,1,28,4,3,24,8,7,6,5,2,4
7597,Miguel Pedro de Oliveira,1,56,4,2,24,5,8,1,5,5,3
7609,Alberto de Ferraz,1,35,2,2,24,2,5,3,5,3,2
7637,Cirilo Leopoldo de Souza,1,23,2,2,24,1,8,3,5,2,2
7642,Jussara Fernanda Plafe Chearntom da Silva,2,20,2,2,24,3,2,2,5,1,2
7647,Júlio Roberto Ryizdovic,1,24,2,2,24,5,9,2,5,2,3
7671,Ronaldo Hilton de Fonseca do Rio Freire Neto,1,19,4,2,24,8,7,3,5,1,4
7699,Igor Aurélio de Fonseca,1,35,4,2,24,5,6,2,5,3,3
7719,Ramon Luigi Dagazosa,1,37,4,3,24,7,6,6,5,3,4
7765,César de Junqueira dos Santos Júnior,1,19,4,4,24,3,1,3,5,1,2
7790,Zuleide Zomu Barroso,2,36,2,2,24,3,2,4,5,3,2
7791,Jussara Franco,2,30,2,3,24,4,8,2,5,2,3
7856,Frederico Lúcio de Almeida,1,37,2,3,24,2,3,2,5,3,2
7859,Caio Fernando Hioi Neto,1,37,4,2,24,6,7,3,5,3,3
7860,Suzy Roseli Ysnernman,2,22,4,3,24,0,9,6,5,2,1
7862,Jânio Robson de Leite,1,37,4,2,24,8,8,1,5,3,4
7865,Filipe de Alves,1,37,4,2,24,7,5,1,5,3,4
7882,Joaquim João de Álvares,1,20,4,5,24,8,8,2,5,1,4
7883,Wilson dos Santos Júnior,1,22,4,2,24,5,7,1,5,2,3
7926,Paulo Nicolau Igreja de Leite,1,30,4,2,24,8,5,3,5,2,4
7931,Dante de Campos do Vale Rosa,1,27,4,3,24,10,1,1,5,2,5
7943,Chico Gecomov,1,44,2,2,24,6,9,5,5,4,3
7952,Fred do Prado,1,31,4,2,24,2,2,3,5,3,2
7974,Michel de Oliva Ranem,1,20,4,2,24,3,1,1,5,1,2
7984,Altino Jair Gomes de Camargo,1,26,2,2,24,3,4,2,5,2,2
7994,Roberto Drerneoremão de Vieira,1,20,5,3,24,2,7,6,5,1,2
7996,Rodrigo Valente,1,43,4,2,24,8,6,3,5,4,4
8005,Maíra de Almeida Atuão,2,28,2,2,24,12,3,2,5,2,5
8008,Suzy Ozwo,2,19,4,2,24,8,2,1,5,1,4
8010,Bóris de Souza da Silva,1,52,5,3,24,7,4,3,5,5,4
8011,Breno de Oliveira Zudehi,1,22,4,2,24,7,4,2,5,2,4
8016,Olavo Severino Marinho Nemouz Júnior,1,40,2,4,24,5,1,1,5,3,3
8029,Damião Kauê Mercado de Muniz,1,36,2,2,24,6,7,6,5,3,3
8030,Nicolas Tlilypyman,1,28,2,2,24,12,9,5,5,2,5
8038,Gilberto Castelo Branco Júnior,1,24,4,4,24,4,5,2,5,2,3
8056,Simão Ramon Sisymaer,1,50,4,2,24,3,6,1,5,4,2
8073,Larissa Edilene Rangel,2,39,4,2,24,4,2,5,5,3,3
8083,Denis Matheus do Espírito Santo Ernkle de Figueiredo,1,29,2,4,24,6,1,1,5,2,3
8092,Leonara Penfieman,2,40,4,3,24,6,3,6,5,3,3
8094,Rosângela Maria de Vieira,2,48,2,4,24,6,2,3,5,4,3
8095,João de Alencar Souto,1,26,4,2,24,7,5,1,5,2,4
8124,Bella Flaviana Enbraiz,2,26,4,1,24,6,3,5,5,2,3
8138,Guilherme Hiseya,1,23,2,2,24,5,1,1,5,2,3
8160,Kauê Nawayu Júnior,1,19,4,1,24,8,6,1,5,1,4
8165,Everton Alisson Danipoji Neto,1,21,4,2,24,12,2,1,5,2,5
8166,Beto de Cerqueira,1,27,4,2,24,8,4,1,5,2,4
8170,Rogério Luigi da Conceição Nazuz,1,40,4,2,24,10,9,6,5,3,5
8198,Fred Leopoldo Maciel,1,28,2,5,24,10,4,5,5,2,5
8219,Ingrid Gigi Rasaernov,2,42,4,2,24,6,4,3,5,4,3
8220,Ramon Artur de São Pedro,1,36,4,2,24,4,7,3,5,3,3
8234,Manuel de Moreira Iuão,1,30,4,4,24,7,7,1,5,2,4
8246,Victor Félix de Uchôa,1,32,2,4,24,4,7,2,5,3,3
8268,Leonardo Olrramssivic,1,33,4,4,24,2,3,3,5,3,2
8305,Wesley Anderson dos Santos,1,31,4,2,24,5,3,6,5,3,3
8341,Rosilda dos Santos,2,27,2,4,24,2,3,2,5,2,2
8354,Lara da Silva Gutierrez,2,45,2,2,24,5,1,3,5,4,3
8389,Emílio Henrique Mourão Enia,1,21,4,2,24,4,7,1,5,2,3
8397,Isaías do Amazonas de Sales,1,37,2,5,24,3,9,1,5,3,2
8413,Alessandre Nicolas Igreja,1,19,4,2,24,2,2,6,5,1,2
8417,Elisa Edilene Souto Oiov,2,39,4,2,24,0,6,3,5,3,1
8442,Maurício José dos Santos Sunlebo,1,23,2,2,24,5,9,1,5,2,3
8457,Jack Iuroviov da Silva Júnior,1,44,4,4,24,6,2,3,5,4,3
8474,Altino Nathan de Pereira da Serra Eonliphaer,1,26,2,4,24,3,3,2,5,2,2
8504,Alessandre Schneider Marinho,1,50,4,4,24,0,2,2,5,4,1
8520,Samara Vitória de Ferraz da Costa,2,19,2,2,24,8,3,2,5,1,4
8524,Isaías Roberto Oano Vivu,1,30,2,3,24,8,6,2,5,2,4
8526,Omar Cícero Zezoki,1,33,2,3,24,5,2,6,5,3,3
8532,Hélio do Prado,1,36,4,2,24,9,2,2,5,3,4
8541,Érica Graziele de Mello Sopamwopeov,2,29,4,2,24,4,7,6,5,2,3
8542,Alessandre Frederico Jardim de Andrade,1,21,2,2,24,4,3,1,5,2,3
8559,Elaine Keda Omkla,2,37,2,2,24,3,1,2,5,3,2
8605,Samuel Iago Martinez da Silva Júnior,1,49,2,2,24,3,6,1,5,4,2
8610,Jonas Foel Chuos,1,37,2,2,24,5,7,3,5,3,3
8649,Jean Cleberson da Silva,1,18,2,5,24,6,8,1,5,1,3
8713,Demilson Ximenes Júnior,1,21,4,2,24,2,3,2,5,2,2
8714,Leandro Manuel de Alencar da Silva Neto,1,42,2,4,24,3,6,5,5,4,2
8718,Rogério Simão Couto de Araújo Huvealan,1,30,4,3,24,6,7,3,5,2,3
8723,Tiago Batista Cavalcante de Moura da Silva,1,25,5,4,24,5,4,1,5,2,3
8729,Gilberto Jaziel Marques,1,27,2,5,24,9,7,6,5,2,4
8731,Poliana Lívia Goanvic,2,39,4,2,24,3,6,1,5,3,2
8732,Ederson Cristiano Pinto Terceiro,1,18,4,2,24,3,7,2,5,1,2
8764,Denis dos Santos,1,34,5,5,24,10,7,1,5,3,5
8777,Uribe Kevin do Vale,1,30,2,2,24,6,4,3,5,2,3
8780,Luís Jacinto de Barbosa,1,18,2,2,24,6,8,1,5,1,3
8783,Quênia de Abreu,2,41,4,2,24,3,1,1,5,4,2
8787,Romildo Pablo Birega,1,41,4,2,24,4,2,1,5,4,3
8797,Aparecida Paim da Silva,2,21,4,2,24,4,6,6,5,2,3
8864,Alana Ana de Garcia Terceiro,2,22,2,3,24,6,9,1,5,2,3
8879,Genir Lígia de Miranda,2,23,5,4,24,5,8,1,5,2,3
8886,Anderson Jean Tristão,1,47,5,2,24,7,6,1,5,4,4
8902,Leonardo Igor das Neves Chiratode,1,31,2,3,24,11,3,1,5,3,5
8946,Luan Ciro Courn de Andrade,1,24,4,3,24,4,6,6,5,2,3
8961,Thaíssa Rize de Matos,2,18,2,3,24,6,9,3,5,1,3
8964,Selena Mirian de Ramos,2,19,4,3,24,6,8,2,5,1,3
8972,Lucas de Lisboa Xaleda,1,33,4,2,24,0,5,1,5,3,1
8992,Vitória Mariana da Silva,2,19,2,2,24,5,2,3,5,1,3
9018,Michel Amda Togu,1,34,4,2,24,1,7,3,5,3,2
9019,Filipe Cirilo Bemoneza Júnior,1,27,4,2,24,4,9,6,5,2,3
9022,Samila Dias,2,19,4,2,24,7,5,6,5,1,4
9044,Samanta de Souza Poem,2,22,4,4,24,5,4,6,5,2,3
9074,Rebeca Nicoã,2,27,2,5,24,0,5,3,5,2,1
9076,Albano Izoason de Oliveira Fomberri,1,20,4,2,24,4,3,5,5,1,3
9137,Fernando Ryno Marques,1,30,4,2,24,2,8,4,5,2,2
9152,Cirilo Penedo Nogeman Neto,1,22,4,2,24,7,3,5,5,2,4
9155,Albina de Malta Seixas,2,26,4,3,24,11,1,2,5,2,5
9177,Roberto Yockelson,1,22,4,2,24,6,8,3,5,2,3
9183,Solange Michele Borba,2,34,4,4,24,5,7,5,5,3,3
9190,Anderson Gilberto da Silva,1,35,2,1,24,9,4,6,5,3,4
9198,Leandro Benjamin de Sá Neto,1,33,5,4,24,1,5,2,5,3,2
9215,Solange Gopo Milani Valente,2,27,2,2,24,9,8,5,5,2,4
9239,Angélica Úrsula Pinhão de Palhares,2,26,4,2,24,5,7,2,5,2,3
9269,Artur de Pascoal Neto,1,22,4,2,24,8,6,1,5,2,4
9322,Reginaldo Daie,1,34,4,2,24,5,3,2,5,3,3
9323,Heitor Aselavic Obyson,1,50,2,2,24,4,5,1,5,4,3
9342,Altair Predi Câmara Traeradom,1,22,2,2,24,8,9,6,5,2,4
9368,Vitória Magali Arel da Silva,2,27,2,3,24,5,5,6,5,2,3
9388,Maria Tekapii Gomes de Lemes,2,26,4,2,24,8,7,3,5,2,4
9393,Luan de Diniz,1,29,2,1,24,8,3,3,5,2,4
9412,Ramon Guedes Nunes,1,39,4,4,24,5,8,2,5,3,3
9418,Maurício Omavic Fortes,1,30,2,3,24,7,9,6,5,2,4
9422,Joaquim Márcio de Cardozo,1,42,4,2,24,12,7,1,5,4,5
9424,Melissa de Barbosa Ayosu,2,29,2,4,24,0,8,2,5,2,1
9433,Júlio Rafael de Lemes,1,27,2,5,24,6,8,3,5,2,3
9434,Aécio Plaljymidu da Silva Neto,1,18,2,5,24,4,3,2,5,1,3
9441,João Woji Yiman,1,46,2,3,24,2,9,2,5,4,2
9442,Maurício Benedito Weber,1,28,2,3,24,3,2,3,5,2,2
9443,Marielle Doke Schmidt,2,47,2,2,24,3,8,5,5,4,2
9464,Henrique de Lacerda da Lira Crezbeov,1,20,2,2,24,5,3,2,5,1,3
9494,Arthur Nilton Fortes Milani da Silva,1,38,2,2,24,5,6,3,5,3,3
9521,Caio Victor Eião Waropame,1,28,4,2,24,1,2,1,5,2,2
9586,Liane Gisele de Pereira Orumee,2,31,4,2,24,6,1,1,5,3,3
9588,Damião Davi Benawopa,1,32,2,2,24,7,5,1,5,3,4
9608,Laércio de Barros dos Santos,1,20,4,2,24,6,8,2,5,1,3
9629,Itamar de Souza da Paixão,1,35,4,2,24,7,8,1,5,3,4
9631,Robson Brasil,1,27,2,2,24,1,1,6,5,2,2
9639,Alberto Benedito de Cardozo,1,25,2,2,24,9,1,6,5,2,4
9641,Rodolfo de Borges,1,33,4,2,24,9,1,1,5,3,4
9671,Edson Tomáz de Barboza da Silva,1,36,2,2,24,5,9,4,5,3,3
9710,Paulo Aurélio de Arruda,1,58,4,1,24,5,1,2,5,5,3
9716,Joel Gutierrez da Silva,1,34,4,5,24,5,8,5,5,3,3
9726,Meire de São Pedro Seixas,2,35,4,4,24,9,5,1,5,3,4
9747,Eloá de Sales,2,33,4,2,24,5,5,3,5,3,3
9752,Iago Luigi Naves de Pimentel,1,22,2,2,24,6,5,2,5,2,3
9760,Janete de Oliveira,2,29,4,2,24,0,4,2,5,2,1
9762,Yuri Ney de Siqueira,1,34,2,3,24,3,8,1,5,3,2
9809,Wagner Karl de Lacerda,1,22,2,2,24,6,6,5,5,2,3
9811,Pedro Romildo de Souza,1,34,5,5,24,8,2,1,5,3,4
9815,Elói Omar Trataru da Silva de Ortiz,1,27,4,2,24,9,7,1,5,2,4
9816,Nathan Jorge Paim de Sobral Tafazã,1,19,2,1,24,5,2,2,5,1,3
9876,Daniela Valéria Obbe Terceiro,2,30,2,2,24,10,8,2,5,2,5
9902,Isaiane Penedo Jangada,2,28,4,2,24,7,8,1,5,2,4
9920,Eduardo Robson de Cabral Ximenes Júnior,1,29,2,2,24,0,9,3,5,2,1
9935,Clarice Flávia de Almeida Estrada Gradrie,2,18,2,2,24,9,5,2,5,1,4
9948,Wesley da Silva,1,27,4,2,24,2,5,6,5,2,2
9955,Jack Igreja de Campos,1,39,5,3,24,3,5,1,5,3,2
9973,José Flávio dos Santos Enabi,1,29,2,2,24,5,2,6,5,2,3
9974,Moacyr João de Freitas Surechiya Vaz Neto,1,30,4,2,24,9,3,2,5,2,4
9987,Décio Muzbbeiboã da Rocha Ozomason,1,19,5,3,24,3,7,3,5,1,2
9993,Frederico Asycy,1,28,2,2,24,13,2,4,5,2,5
9994,Sandro Eustáquio Teles,1,38,2,3,24,2,7,6,5,3,2
2,Elisângela Gabrielle de Osório,2,26,4,1,14,6,3,1,1,2,3
73,Diogo de São Pedro Pultonão Negrão,1,41,2,2,14,3,9,1,1,4,2
107,Hércules de Castro Preto,1,34,4,3,14,4,9,5,1,3,3
161,João Rosatto do Amaral,1,19,4,2,14,5,6,5,1,1,3
254,Natália Lina Ede,2,25,2,2,14,8,2,2,1,2,4
277,José da Graça,1,22,2,2,14,2,2,2,1,2,2
280,Léia Susan de Barros Bavre,2,25,2,5,14,5,5,2,1,2,3
315,Roger de Guimarães,1,22,4,3,14,5,4,1,1,2,3
412,Jairo Lino Beloleson Neto,1,35,2,2,14,6,3,1,1,3,3
427,Oliver Eric Moki Moreno,1,35,2,4,14,8,2,5,1,3,4
532,Romildo Damião Trukluz Torres,1,18,4,3,14,7,7,2,1,1,4
567,Fátima Vera das Neves,2,33,4,5,14,11,1,6,1,3,5
611,Fernanda Sara Dezepehe,2,31,4,2,14,5,5,6,1,3,3
688,Anakin Walter de Figueira,1,23,2,3,14,5,9,2,1,2,3
711,Altair Fontes Júnior,1,46,4,2,14,8,1,5,1,4,4
738,Nivaldo do Prado Eolarn Júnior,1,37,2,1,14,8,7,3,1,3,4
798,Gilberto Wellington Brasil Dutra,1,42,2,3,14,7,4,1,1,4,4
803,Maria Lara Gutierrez,2,29,2,2,14,0,7,1,1,2,1
834,Martinho de Parreira,1,20,4,2,14,0,6,1,1,1,1
841,Ronaldo Isceson,1,41,2,2,14,8,8,3,1,4,4
875,Verônica Estrada dos Santos,2,28,2,2,14,7,8,2,1,2,4
913,David Otaviano Franco Yaagiha,1,39,2,2,14,4,7,6,1,3,3
924,Fagner de Arruda,1,24,2,2,14,1,9,3,1,2,2
970,Bruna Hilda de Gusmão,2,49,2,2,14,6,5,2,1,4,3
1061,Amanda Lidiane Tsusesachi,2,39,4,2,14,5,9,3,1,3,3
1102,Uribe Vitor de Figueiredo,1,19,4,4,14,4,7,3,1,1,3
1183,João Góis Branco,1,38,4,2,14,5,6,5,1,3,3
1195,Elias Coutinho,1,34,2,2,14,3,5,1,1,3,2
1197,Osvaldo Fábio Couto,1,32,5,2,14,14,7,2,1,3,5
1240,Vera Espada da Silva,2,35,4,2,14,6,9,1,1,3,3
1301,Omar Fernando Tage de Silveira,1,36,4,2,14,8,7,2,1,3,4
1328,Rebeca Yolanda da Silva de Moura,2,31,2,2,14,4,1,3,1,3,3
1514,Alan Flávio de Barboza,1,33,4,2,14,7,3,6,1,3,4
1584,Arnaldo Isac Ezsurenpyson,1,34,2,3,14,6,8,6,1,3,3
1589,Cármen Angélica Roeba,2,29,4,5,14,2,3,3,1,2,2
1706,Breno de Braga Júnior,1,35,2,2,14,3,4,6,1,3,2
1794,Pablo Danilo Leaizão,1,20,2,2,14,0,5,6,1,1,1
1816,Luke Gutierrez,1,36,2,2,14,5,2,2,1,3,3
1852,Alexandre Tiago de Viana Júnior,1,24,4,4,14,4,9,3,1,2,3
1892,Anderson de Santana Mercado,1,41,4,2,14,5,9,5,1,4,3
1932,Giuseppe Cauê da Silva,1,35,4,2,14,10,7,1,1,3,5
1988,Jair Ramon do Rio,1,32,2,3,14,6,3,6,1,3,3
2006,Sandro Elói Genubiu Rosatto,1,28,2,4,14,9,9,6,1,2,4
2062,Nádia Jenny Vadepaz de Oliveira,2,38,2,3,14,9,5,4,1,3,4
2094,Milton Félix Rehotsun Etake,1,30,2,2,14,4,1,5,1,2,3
2108,Jonathas Demilson de Peres,1,38,2,2,14,8,7,1,1,3,4
2135,Ayrton Peoman,1,25,2,2,14,1,1,1,1,2,2
2145,Carlos Nasciasuson,1,45,4,2,14,7,5,2,1,4,4
2183,Aline Maria Pires Teles,2,30,4,2,14,7,6,1,1,2,4
2187,Jorge Heron de Araújo da Paraíba Milani,1,19,2,2,14,6,4,1,1,1,3
2271,Willian Ederson Eorndoman de Antunes,1,43,4,2,14,5,9,3,1,4,3
2328,Beatriz de Leite,2,39,4,2,14,2,3,1,1,3,2
2350,Roberval Wilson Castelo Branco,1,36,2,2,14,7,9,1,1,3,4
2389,Andressa Bruna de Barbosa Unge,2,32,4,4,14,8,5,6,1,3,4
2401,Quirino Dizoia,1,22,2,2,14,5,8,1,1,2,3
2421,Laércio Niewo,1,35,2,2,14,10,8,1,1,3,5
2431,Milton Issorno Choa Nuchiya,1,41,2,2,14,6,5,2,1,4,3
2493,Armando de Souza,1,20,4,2,14,2,7,5,1,1,2
2509,Violeta de Barbosa,2,28,2,2,14,0,4,2,1,2,1
2560,Eduarda Quênia Gewidyman,2,19,4,2,14,8,2,3,1,1,4
2561,Décio Olavo de Castro,1,18,4,2,14,10,2,3,1,1,5
2581,Evelyn de Pinheiro Zumako,2,28,4,2,14,5,4,1,1,2,3
2598,Sílvio Mateus da Cunha dos Santos,1,25,4,2,14,6,6,2,1,2,3
2604,Wilson Eonman de Ortiz Duru,1,42,5,2,14,6,8,5,1,4,3
2683,Elias Choleia Aeman,1,49,4,2,14,8,6,1,1,4,4
2688,Samila Mayara Seixas,2,20,4,2,14,8,6,1,1,1,4
2746,Jackson Kluscil Copo Terceiro,1,23,2,3,14,8,2,5,1,2,4
2773,Félix Otto Schneider,1,41,5,3,14,7,6,1,1,4,4
2838,Ederson de Oliveira Sanches,1,46,4,5,14,6,2,2,1,4,3
2854,Jacinto Armando Penedo,1,39,2,2,14,8,6,5,1,3,4
2866,Moisés Clebem,1,29,4,2,14,8,5,3,1,2,4
2890,Martin Wellington Iarnson,1,19,2,3,14,10,4,1,1,1,5
2956,Adônis Bento Erno de Garcia,1,34,4,1,14,7,7,6,1,3,4
2991,José de Assis Jemeã Epri,1,30,4,2,14,2,3,3,1,2,2
3020,Daiane Mayra dos Pinhais,2,20,4,2,14,7,2,3,1,1,4
3080,Mariano Igor de Parreira,1,22,4,1,14,4,4,1,1,2,3
3104,Bruno Emnuman dos Santos,1,36,4,3,14,11,2,5,1,3,5
3207,Giuseppe de Drummond Dias,1,18,2,2,14,7,9,3,1,1,4
3208,Gilmar de Palhares,1,28,4,3,14,4,3,1,1,2,3
3233,Isac Michel de Miranda da Silva,1,27,5,2,14,9,2,3,1,2,4
3251,Mariana Solange Pinto de Viana,2,45,2,5,14,10,6,6,1,4,5
3267,Cristiano de Muniz,1,23,4,2,14,6,7,1,1,2,3
3293,Raul Filipe Branco,1,39,2,1,14,8,9,6,1,3,4
3405,Albano Gilson Bazonuga Schmidt de Andrade,1,30,2,3,14,3,9,2,1,2,2
3438,Giovanni Xavier de Vasconcelos,1,35,2,3,14,5,3,3,1,3,3
3494,Emílio Alessandre da Silva,1,18,4,2,14,4,4,1,1,1,3
3504,Sebastião Borba de Vieira,1,37,2,3,14,5,6,3,1,3,3
3513,Jean de Albuquerque Dorupoo,1,48,4,2,14,6,6,2,1,4,3
3546,Eleriane Bahia,2,24,5,5,14,8,7,2,1,2,4
3554,Juliana Sheila da Lira,2,43,2,2,14,10,1,2,1,4,5
3575,Elói Mário Pinto de Sales Hokowaba,1,29,4,3,14,3,8,6,1,2,2
3581,Wanda Adriana de Madureira Demepuno,2,21,2,2,14,5,4,2,1,2,3
3647,Jesus Armando da Silva de Osório Júnior,1,19,4,2,14,4,6,1,1,1,3
3651,Robson de Magalhães,1,33,2,2,14,1,4,5,1,3,2
3680,Terezinha dos Santos Gomes,2,40,2,3,14,2,4,2,1,3,2
3759,Marcelo Dionísio de Arruda Riragason,1,39,2,2,14,6,8,6,1,3,3
3769,Luciano Otávio Mineiro,1,26,2,2,14,7,4,3,1,2,4
3778,Jardel Elói Duque de Chaves,1,27,2,2,14,4,3,2,1,2,3
3793,Maria de Silveira,2,34,2,2,14,5,3,2,1,3,3
